Efficiency bounds for missing data models with semiparametric restrictions||Bryan S. Graham
Surface characterization of titanium hydride powder||Irena Paulin,Črtomir Donik,Djordje Mandrino,Maja Vončina,Monika Jenko
Catalytic conversion of lignocellulosic biomass to fine chemicals and fuels||Zhou CH,Xia X,Lin CX,Tong DS,Beltramini J
Kinetics and reaction chemistry for slow pyrolysis of enzymatic hydrolysis lignin and organosolv extracted lignin derived from maplewood||Joungmo Cho,Sheng Chu,Paul J. Dauenhauer,George W. Huber
A mechanistic model of fast pyrolysis of glucose-based carbohydrates to predict bio-oil composition||Vinu R,Broadbelt L. J
Flash pyrolysis of forestry residues from the Portuguese Central Inland Region within the framework of the BioREFINA-Ter project||Amutio M,Lopez G,Alvarez J,Moreira R,Duarte G
Biomass gasification for electricity generation: Review of current technology barriers||J.A. Ruiz,M.C. Juárez,M.P. Morales,P. Muñoz,M.A. Mendívil
TG-FTIR analysis of switchgrass pyrolysis||Lee SeongBeom,Fasina O
Biomass pyrolysis-A review of modelling, process parameters and catalytic studies||Abhishek Sharma,Vishnu Pareek,Dongke Zhang
Upgrading of bio-oil from biomass fast pyrolysis in China: A review||Le Zhang,Ronghou Liu,Renzhan Yin,Yuanfei Mei
Research on aerosol sources and chemical composition: Past current and emerging issues||A.I. Calvo,C. Alves,A. Castro,V. Pont,A.M. Vicente
Oxy-fuel combustion of solid fuels||Maja B. Toftegaard,Jacob Brix,Peter A. Jensen,Peter Glarborg,Anker D. Jensen
Oxy-fuel combustion of pulverized coal: Characterization fundamentals stabilization and CFD modeling||Chen L,Yong S. Z,Ghoniem A. F
Formation of fine particles in co-combustion of coal and solid recovered fuel in a pulverized coal-fired power station||H. Wu,A.J. Pedersen,P. Glarborg,F.J. Frandsen,K. Dam-Johansen
Effects of biomass char structure on its gasification reactivity||Asadullah M,Zhang Shu,Min ZhenHua,Yimsiri P,Li ChunZhu
Catalytic Steam Gasification of Biomass: Catalysts, Thermodynamics and Kinetics||Hugo de Lasa,Enrique Salaices,Jahirul Mazumder,Rahima Lucky
Gas Phase Mercury Oxidation by Halogens (Cl, Br, I) in Combustion Effluents: Influence of Operating Conditions||Itsaso AuzmendiMurua,Joseph W. Bozzelli
Theoretically predicted rate constants for mercury oxidation by hydrogen chloride in coal combustion flue gases||Jennifer Wilcox,Joe Robles,David C. J. Marsden,Paul Blowers
Deformation, fracture, and fragmentation in brittle geologic solids||J. D. Clayton
Experimental and numerical investigation of pulse-shaped split Hopkinson pressure bar test||R. Naghdabadi,M.J. Ashrafi,J. Arghavani
Origin of pulverized rocks during earthquake fault rupture||Fuping Yuan,Vikas Prakash,Terry Tullis
Predicting the Dynamic Compressive Strength of Carbonate Rocks from Quasi-Static Properties||H. Yavuz,K. Tufekci,R. Kayacan,H. Cevizci
The Schmidt hammer in rock material characterization||A. Aydin,A. Basu
Development of new laboratory apparatus for the examination of the rotary-percussive penetration in tunnel boring machines||Seyed-Mohammad Esmaeil Jalali,Masoud Zare Naghadehib
Investigation of rock material under combined compression and shear dynamic loading: An experimental technique||Songlin Xu,Junyu Huang,Pengfei Wang,Chao Zhang,Lijiang Zhou
A Study on the Vibration Frequency of Blasting Excavation in Highly Stressed Rock Masses||Jianhua Yang,Wenbo Lu,Qinghui Jiang,Chi Yao
Review of Numerical Modeling of Wa-ter Waves by Pengzhi Lin||
Random focusing of tsunami waves||Henri Degueldre,Jakob J. Metzger,Theo Geisel,Ragnar Fleischmann
Numerical simulation of swash zone fluid accelerations||Puleo Jack A,Farhadzadeh Ali,Kobayashi Nobuhisa
HyPAM: A hybrid continuum-particle model for incompressible free-surface flows||Qinghai Zhang,Philip L.-F. Liu
Experimental investigation of conical bubble structure and acoustic flow structure in ultrasonic field||Xiaojian Ma,Biao Huang,Guoyu Wang,Mindi Zhang
Hydroelastic vibration of circular plates immersed in a liquid-filled container with free surface||Ehsan Askari,Kyeong-Hoon Jeong,Marco Amabili
Sharp interface immersed-boundary/level-set method for wave–body interactions||Jianming Yang,Frederick Stern
Fluid–structure interaction in partially filled liquid containers: A comparative review of numerical approaches||S. Rebouillat,D. Liksonov
Decontamination and disinfection of water by solar photocatalysis: The pilot plants of the Plataforma Solar de Almeria||Sixto Malato,Manuel I. Maldonado,Pilar Fernández-Ibáñez,Isabel Oller,Inmaculada Polo
Photocatalytic reactors for environmental remediation: a review||Cathy McCullagh,Nathan Skillen,Morgan Adams,Peter K.J. Robertson
Nanostructured WO3/BiVO4 Photoanodes for Efficient Photoelectrochemical Water Splitting||Pihosh Yuriy,Turkevych Ivan,Mawatari Kazuma,Asai Tomohiro,Hisatomi Takashi
Nucleation, Growth, and Repair of a Cobalt-Based Oxygen Evolving Catalyst||Surendranath Y,Lutterman DA,Liu Y,Nocera DG
Semiconductor Nanowires–Synthesis, Characterization, and Applications||
Novel photocatalysts based on Cd1-xZnxS/Zn(OH)2 for the hydrogen evolution from water solutions of ethanol||Ekaterina A. Kozlova,Dina V. Markovskaya,Svetlana V. Cherepanova,Andrey A. Saraev,Eugeny Yu. Gerasimov
Tailoring photocatalytic nanostructures for sustainable hydrogen production||Cargnello M,Diroll BT
Hetero-nanostructured suspended photocatalysts for solar-to-fuel conversion||YuPeng Yuan,LinWei Ruan,James Barber,Say Chye Joachim Loo,Can Xue
Bifurcations of fuzzy nonlinear dynamical systems||Ling Hong,Jian-Qiao Sun
Stochastic averaging of quasi-integrable and non-resonant Hamiltonian systems under combined Gaussian and Poisson white noise excitations||
Transitions in a genetic transcriptional regulatory system under Levy motion||Yayun Zheng,Larissa Serdukova,Jinqiao Duan,Jürgen Kurths
Adaptive discontinuous galerkin method for response-excitation pdf equations||H. Cho,D. Venturi,G.E. Karniadakis
Co-existing responses and stochastic resonance in post-buckled structures: A combined numerical and experimental study||R. Wiebe,S.M. Spottswood
Synchronization of a class of chaotic systems with fully unknown parameters using adaptive sliding mode approach||M. Roopaei,M. Zolghadri Jahromi
Synchronization of two different non-autonomous chaotic systems using fuzzy disturbance observer||Woojong Yoo,Daehyun Ji,Sangchul Won
Noise effects on a birhythmic Josephson junction coupled to a resonator||Yamapi R,Filatrella G
Oil Recovery from Water under Environmentally Relevant Conditions Using Magnetic Nanoparticles||Seyyedali Mirshahghassemi,Jamie R. Lead
Environmental applications of graphene-based Nanomaterials||Perreault F,Fonseca de Faria A,Elimelech M
Magnetic nanoparticles: Essential factors for sustainable environmental applications||Tang SC,Lo IM
Magnetic hydroxyapatite nanoparticles:An efficient adsorbent for the separation and removal of nitrate and nitrite ions from environmental samples||Ghasemi Ensieh,Sillanpää Mika
Batch cadmium(II) biosorption by an industrial residue of macrofungal biomass (Clitopilus scyphoides)||S. Moussous,A. Selatnia,A. Merati,G.A. junter
Effect of chelaters on bioaccumulation of Cd (II), Cu (II), Cr (VI), Pb (II) and Zn (II) in Galerina vittiformis from soil||Dilna Damodaran,K. Vidya Shetty,B. Raj Mohan
Advanced Carbon Electrode Materials for Molecular Electrochemistry||
Gold Nanoparticles in Chemical and Biological Sensing||Krishnendu Saha,Sarit S. Agasti,Chaekyu Kim,Xiaoning Li,Vincent M. Rotello
Cloud manufacturing: strategic vision and state-of-the-art||Dazhong Wu,Matthew John Greer,David W. Rosen,Dirk Schaefer
A state-of-the-art survey of cloud manufacturing||Wu He,Lida Xu
A methodology for module portfolio planning within the service 5 solution layer of a product–service system||Hao Li,Yangjian Ji,Qifeng Li,Miying Yang,Steve Evens
Cloud manufacturing service composition based on QoS with geo-perspective transportation using an improved Artificial Bee Colony optimisation algorithm||Jorick Lartigau,Xiaofei Xu,Lanshun Nie,Dechen Zhan
Resource allocation in cloud-based design and manufacturing: a mechanism design approach||Joseph Thekinen,Jitesh H. Panchal
Composition of resource-service chain for cloud manufacturing||Haibo Li,Keith C. C. Chan,Mengxia Liang,Xiangyu Luo
Step ring-based three-dimensional path planning via graphics processing unit simulation for subtractive three-dimensional printing||Zhengkai Wu,Thomas M. Tucker,Chandra Nath,Thomas R. Kurfess,Richard W. Vuduc
A grid-based collaborative supply chain with multi-product multi-period production-distribution||Mehran Sepehri
Thermodynamics and mechanism of demixing in undercooled Cu-Co-Ni alloys||Stefano Curiotto,Livio Battezzati,Erik Johnson,Nini Pryds
Thermodynamic properties and microstructure evolution of ternary Al-10%Cu-x%Sn immiscible alloys||
Cellular automaton simulation of three-dimensional dendrite growth in Al-7Si-Mg ternary aluminum alloys||Rui Chen,Qingyan Xu,Baicheng Liu
Effect of environmental oxygen content on the oxide inclusion in laser solid formed AISI 420 stainless steel||Menghua Song,Xin Lin,Fenggang Liu,Haiou Yang,Weidong Huang
Formation mechanisms of self-organized core/shell and core/shell/corona microstructures in liquid droplets of immiscible alloys||R.P. Shi,C.P. Wang,D. Wheeler,X.J. Liu,Y. Wang
Mechanisms and Modeling of Bake-Hardening Steels: Part I. Uniaxial Tension||V. Ballarin,M. Soler,A. Perlade,X. Lemoine
Microstructure morphologies during the transient solidification of hypomonotectic and monotectic Al-Pb alloys||Adrina P. Silva,Amauri Garcia,José E. Spinelli
Ultrahigh Capacity Due to Multi-Electron Conversion Reaction in Reduced Graphene Oxide-Wrapped MoO2 Porous Nanobelts||Tang W,Peng CX,Nai CT,Su J,Liu YP
Nanocomposites based on polyurethanes and carbon nanoparticles: preparation, properties and application||Elmira Badamshina,Yakov Estrin,Margarita Gafurova
Polymer-inorganic supramolecular nanohybrids for red, white, green, and blue applications||Dae-Hwan Park,Seong-Ju Hwang,Jae-Min Oh,Jae-Hun Yang,Jin-Ho Choy
Polymer/montmorillonite nanocomposites with improved thermal properties Part I. Factors influencing thermal stability and mechanisms of thermal stability improvement||
Thermal stability and flame retardancy of polyurethanes||D.K. Chattopadhyay,Dean C. Webster
Polymer/layered silicate (clay) nanocomposites: An overview of flame retardancy||P. Kiliaris,C.D. Papaspyrides
A review on polymer-layered silicate nanocomposites||S. Pavlidou,C.D. Papaspyrides
Recent Advances in the Synthesis and Application of Layered Double Hydroxide (LDH) Nanosheets||Wang Q,O'Hare D
坝址地震动输入机制探讨||陈厚群
考虑横缝影响的拱坝动力分析||林皋,胡志强,陈健云
地震波研究||
时域逐步积分算法稳定性与精度的对比分析||刘祥庆,刘晶波,丁桦
Use of Transmitting Boundary for Loads Having Non-Vanishing Time Average||D.S. Shridhar,V.S. Chandrasekaran
Thermoacoustic properties of fibrous materials||Jensen C,Raspet R
Analysis of Multi-Transmitting Formula for Absorbing Boundary Conditions||Xianming Wang,Shaoqiang Tang
Time-domain simulation of second-order irregular wave diffraction based on a hybrid water wave radiation condition||G. Xu,A.M.S. Hamouda,B.C. Khoo
Impurity and alloying effects on interfacial reaction layers in Pb-free soldering||T. Laurila,V. Vuorinen,M. Paulasto-Kröckel
Review of non-reactive and reactive wetting of liquids on surfaces||Girish Kumar,K. Narayan Prabhu
Evolution of CuSn intermetallics between molten SnAgCu solder and Cu substrate||Jicheng Gong,Changqing Liu,Paul P. Conway,Vadim V. Silberschmidt
Deformation behavior of tin and some tin alloys||Fuqian Yang,J. C. M. Li
Microstructure-based modeling of the ageing effect on the deformation behavior of the eutectic micro-constituent in SnAgCu lead-free solder||Milad Maleki,Joel Cugnoni,John Botsis
Wetting in Soldering and Microelectronics||T. Matsumoto,K. Nogi
The formation of electric circuits with carbon nanotubes and copper using tin solder||Jacques Marseille
Freezing as a path to build complex composites||Deville Sylvain,Saiz Eduardo,Nalla Ravi K,Tomsia Antoni P
Bioinspired structural materials||
Enhanced thermal shock resistance of ultra-high temperature ceramic by biomimetic surface modification||Zhang B,Zhang X,Qiu Y,Han J,Hu P
The elastic properties, elastic models and elastic perspectives of metallic glasses||Wei Hua Wang
Nanomechanical properties of wing membrane layers in the house cricket (Acheta domesticus Linnaeus)||Caitlin S. Sample,Alan K. Xu,Sharon M. Swartz,Lorna J. Gibson
Tough, bio-inspired hybrid materials||E. Munch,M. E. Launey,D. H. Alsem,E. Saiz,A. P. Tomsia
Biological materials: Structure and mechanical properties||Marc André Meyers,Po-Yu Chen,Albert Yu-Min Lin,Yasuaki Seki
On the mechanics of mother-of-pearl: A key feature in the material hierarchical structure||F. Barthelat,H. Tang,P.D. Zavattieri,C.-M. Li,H.D. Espinosa
Modeling and Analysis of Functionally Graded Materials and Structures||Victor Birman
Effect of mono and composite coating on dynamic fracture toughness of metals at different temperatures||G.L. Manjunath,S. Surendran
Stochastic characteristics of powder metallurgy processing||Andrzej Sluzalec
A piecewise exponential model for three-dimensional analysis of sandwich panels with arbitrarily graded core||B. Woodward,M. Kashtalyan
Anti-plane crack intersecting the interface in a bonded smart structure with graded magnetoelectroelastic properties||Y.D. Li,K.Y. Lee
Dynamic crack interactions in magnetoelectroelastic composite materials||R. Rojas-Díaz,F. García-Sánchez,A. Sáez,Ch. Zhang
Transient dynamic crack analysis in linear magnetoelectroelastic solids by a hypersingular time-domain BEM||M. Wünsche,A. Sáez,F. García-Sánchez,Ch. Zhang
Investigation of the behavior of a mixed-mode crack in a functionally graded magneto–electro-elastic material by use of the non-local theory||N. Jamia,S. El-Borgi,M. Rekik,S. Usman
Adhesion and friction in mesoscopic graphite contacts||
Towards macroscale superlubricity||
Self-assembly of graphene ribbons by spontaneous self-tearing and peeling from a substrate||James Annett,Graham L. W. Cross
Electromechanical oscillations in bilayer graphene||Muhammed M. Benameur,Fernando Gargiulo,Sajedeh Manzeli,Gabriel Autès,Mahmut Tosun
Carbon nanotubes for nanorobotics||Lixin Dong,Arunkumar Subramanian,Bradley J. Nelson
Nonlinear mechanical response and rippling of thick multiwalled carbon nanotubes||M. Arroyo,T. Belytschko
Analysis of wave propagation in carbon nanotubes via elastic shell theories||K.M. Liew,Q. Wang
Tensile and tearing fracture properties of graphene oxide papers intercalated with carbon nanotubes||
The effects of residual stresses and degradation on the response of viscoplastic functionally graded materials||Anastasia Muliana
Finite element analysis of crack closure in two-dimensional bodies subjected to heating||Georgios I. Giannopoulos,Nick K. Anifantis
Self-Standing crystalline TiO2 Nanotubes/CNTs heterojunction membrane: synthesis and characterization||Hesabi ZR,Allam NK,Dahmen K,Garmestani H,A El-Sayed M
Investigation of crack propagation behavior of atmospheric plasma sprayed thermal barrier coatings under uniaxial tension using the acoustic emission technique||L. Wang,C. G. Liu,X. H. Zhong,Y. X. Zhao,H. Y. Zhao
